,0,1,2_2,2_3,2_4,2_5more,3,4,5,6
1446,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,unacc
1403,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,acc
824,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,acc
762,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,unacc
733,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
989,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,acc
388,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,unacc
235,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
1427,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,acc
1636,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,good
267,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,unacc
305,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,unacc
1149,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,unacc
1505,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,acc
117,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unacc
1656,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unacc
673,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,acc
249,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,unacc
1252,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,acc
1234,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,acc
71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,unacc
94,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,unacc
1105,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,acc
33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,unacc
799,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,acc
1262,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,good
1444,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,acc
448,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,unacc
445,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,unacc
771,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,unacc
716,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,acc
1420,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,acc
1312,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,acc
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unacc
1185,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,unacc
82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,unacc
1117,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,acc
676,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,unacc
1251,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,unacc
770,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,acc
1057,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
1111,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,unacc
1368,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
1285,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,good
404,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,acc
1597,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
1124,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,vgood
104,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,unacc
688,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,unacc
1351,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,unacc
826,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,acc
62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,unacc
852,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,unacc
1165,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
223,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,unacc
145,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,unacc
373,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,acc
1473,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,unacc
1575,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,unacc
1290,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,unacc
1385,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,unacc
1102,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,acc
9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unacc
449,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,unacc
708,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,unacc
255,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,unacc
882,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,unacc
389,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,acc
908,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,acc
924,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,unacc
1476,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
1375,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,acc
460,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,unacc
1101,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,unacc
958,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,acc
501,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,unacc
739,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,unacc
1594,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,unacc
868,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,unacc
731,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,unacc
539,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,unacc
697,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,acc
1200,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,unacc
1412,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,unacc
1031,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,unacc
372,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,unacc
667,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
1319,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,acc
357,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,unacc
967,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,acc
783,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,unacc
735,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,unacc
1035,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,unacc
970,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,acc
1318,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,unacc
1283,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,vgood
1287,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,unacc
1466,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,unacc
1486,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,unacc
885,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,unacc
79,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,unacc
814,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,unacc
1316,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,unacc
671,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,acc
1325,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,unacc
57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,unacc
133,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,unacc
933,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,unacc
1458,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unacc
823,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,acc
504,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
1533,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,unacc
347,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,acc
386,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,unacc
1024,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,acc
894,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,unacc
828,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
1629,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unacc
475,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,unacc
1269,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unacc
1204,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,good
652,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,unacc
172,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,unacc
38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,unacc
713,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,acc
90,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unacc
1669,3.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,good
875,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,acc
1163,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,unacc
1093,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,acc
1174,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,acc
1710,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unacc
499,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,unacc
338,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,acc
28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,unacc
1142,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,unacc
1569,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,unacc
945,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unacc
169,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,unacc
912,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,unacc
491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,unacc
953,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,unacc
1097,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,vgood
1032,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,unacc
587,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,acc
750,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,unacc
657,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,unacc
234,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,unacc
732,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,unacc
1268,2.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,vgood
1531,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
934,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,acc
1065,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,unacc
108,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unacc
1334,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,acc
568,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,unacc
890,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,acc
947,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,unacc
1048,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,acc
1164,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,unacc
1181,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,acc
1247,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,unacc
884,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,unacc
1448,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,vgood
850,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,acc
734,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,unacc
717,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,unacc
454,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,unacc
264,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,unacc
75,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,unacc
444,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,unacc
395,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,acc
176,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,unacc
1042,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,acc
1502,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,vgood
1577,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,good
1189,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,unacc
595,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,unacc
61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,unacc
872,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,unacc
1286,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,vgood
1619,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,vgood
278,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,unacc
36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unacc
662,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,acc
1558,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,acc
1245,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,unacc
977,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,unacc
1360,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,unacc
738,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unacc
191,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,unacc
919,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,unacc
456,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,unacc
675,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,unacc
760,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,unacc
1559,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,good
728,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,acc
412,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,unacc
1098,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,unacc
825,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,unacc
616,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,acc
114,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,unacc
417,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,unacc
1644,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,unacc
969,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,unacc
604,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,unacc
1651,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,unacc
89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,unacc
848,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,acc
1314,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,unacc
1650,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,unacc
753,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,unacc
498,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,unacc
11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,unacc
396,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
284,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,acc
1066,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,acc
1191,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unacc
690,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,unacc
1646,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,vgood
1616,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,vgood
689,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,acc
851,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,acc
159,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,unacc
895,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,unacc
1364,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,acc
257,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,acc
335,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,acc
1620,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unacc
1039,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,acc
515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,unacc
1015,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,acc
768,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,unacc
1510,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,acc
761,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,unacc
1203,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,unacc
1548,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unacc
1712,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,good
521,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,unacc
22,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,unacc
356,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,unacc
1457,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,vgood
340,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,acc
431,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,acc
473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,unacc
217,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,unacc
911,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,acc
1227,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,unacc
1381,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
1011,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,unacc
1680,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,unacc
93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,unacc
1008,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unacc
1070,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,acc
1092,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,unacc
1468,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,acc
696,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,unacc
1547,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,unacc
996,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,unacc
153,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,unacc
1099,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
1489,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
1725,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,unacc
789,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,unacc
580,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,unacc
703,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,unacc
1212,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,unacc
1442,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,acc
1260,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,unacc
559,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
1141,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,unacc
1119,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,unacc
801,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,unacc
512,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,unacc
633,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,unacc
1627,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,unacc
1543,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,unacc
1150,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,acc
790,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,unacc
116,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,unacc
740,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,acc
1081,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,unacc
830,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,acc
119,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,unacc
656,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,unacc
1641,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,unacc
635,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,acc
369,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,unacc
268,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,acc
655,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,unacc
935,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,acc
822,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,unacc
866,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,unacc
46,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,unacc
1603,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,acc
991,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
876,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,unacc
773,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,acc
1219,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,unacc
1727,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,vgood
4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,unacc
1003,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,unacc
1492,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,unacc
263,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,acc
1358,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,unacc
1578,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,unacc
443,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,unacc
1002,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,unacc
1077,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,unacc
837,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unacc
1545,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,unacc
304,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,unacc
1350,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unacc
313,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,acc
149,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,unacc
1148,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,vgood
1213,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,good
574,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,unacc
50,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,unacc
1342,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,unacc
726,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,unacc
833,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,acc
1115,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,unacc
1166,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,unacc
470,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,unacc
971,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,acc
653,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,unacc
399,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,unacc
511,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,unacc
320,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,acc
